,id,carat,cut,color,clarity,depth,table,x,y,z,price
11185,11185,0.41,5,7,3,61.8,56.0,4.77,4.78,2.95,6.558
11186,11186,1.35,5,5,5,62.2,57.0,7.09,7.05,4.4,9.234
11187,11187,0.31,5,3,5,61.6,55.0,4.36,4.34,2.68,6.443
11188,11188,0.53,3,5,5,60.1,58.0,5.27,5.32,3.18,7.4510000000000005
11189,11189,0.3,4,8,3,62.3,58.0,4.28,4.32,2.68,6.314
11190,11190,0.38,4,8,3,60.7,60.0,4.63,4.69,2.83,6.597
11191,11191,1.13,5,4,4,62.0,55.0,6.68,6.65,4.13,8.457
11192,11192,1.2,2,7,2,63.3,55.0,6.73,6.77,4.27,8.62
11193,11193,0.42,5,8,7,62.8,56.0,4.8,4.76,3.0,7.391
11194,11194,0.32,4,5,6,61.2,59.0,4.44,4.39,2.7,6.8420000000000005
11195,11195,2.58,4,4,2,62.6,57.0,8.77,8.73,5.48,9.692
11196,11196,1.0,1,6,2,65.5,54.0,6.2,6.16,4.05,8.259
11197,11197,2.02,4,5,3,62.8,60.0,8.02,7.96,5.02,9.781
11198,11198,1.0,3,7,2,60.6,60.0,6.33,6.4,3.86,8.429
11199,11199,0.51,3,7,4,63.1,57.0,5.12,5.08,3.22,7.416
11200,11200,0.27,3,6,7,61.8,55.0,4.13,4.16,2.56,6.404
11201,11201,1.61,4,3,5,62.2,58.0,7.46,7.55,4.67,9.206
11202,11202,0.31,3,3,4,61.6,56.0,4.36,4.39,2.69,6.148
11203,11203,0.31,3,4,3,63.1,57.0,4.34,4.31,2.73,6.351
11204,11204,1.16,5,5,5,60.9,55.0,6.79,6.84,4.15,9.132
11205,11205,1.1,4,5,4,60.2,58.0,6.71,6.75,4.05,8.785
11206,11206,0.3,4,4,4,62.5,59.0,4.23,4.28,2.66,6.159
11207,11207,0.41,3,2,5,62.0,55.0,4.74,4.77,2.95,6.472
11208,11208,2.01,5,8,2,62.1,56.0,8.02,8.11,5.01,9.835
11209,11209,0.71,2,5,3,63.6,56.0,5.65,5.67,3.6,7.795
11210,11210,0.9,3,2,5,62.4,58.0,6.15,6.19,3.85,8.137
11211,11211,0.35,5,8,3,61.6,55.0,4.53,4.56,2.8,6.468
11212,11212,1.65,4,4,5,60.9,62.0,7.58,7.51,4.6,9.139
11213,11213,1.51,3,3,6,61.9,56.0,7.35,7.38,4.56,9.15
11214,11214,1.07,1,6,3,60.6,66.0,6.65,6.46,3.97,8.424
11215,11215,1.2,5,5,7,61.2,56.0,6.89,6.86,4.21,9.166
11216,11216,0.41,2,4,3,64.3,54.0,4.72,4.68,3.02,6.617000000000001
11217,11217,1.54,2,7,1,63.3,60.0,7.26,7.3,4.61,8.742
11218,11218,0.96,1,7,2,65.6,58.0,6.11,6.15,4.02,8.17
11219,11219,0.53,5,6,4,61.5,55.0,5.2,5.27,3.22,7.397
11220,11220,2.68,3,3,1,63.5,56.0,8.81,8.77,5.58,9.176
11221,11221,2.13,5,4,3,62.2,55.0,8.2,8.27,5.12,9.812999999999999
11222,11222,1.51,3,4,3,61.7,61.0,7.3,7.35,4.52,9.129
11223,11223,0.27,5,6,4,61.8,53.0,4.18,4.2,2.59,6.367999999999999
11224,11224,0.23,3,4,5,59.4,61.0,4.0,4.05,2.39,5.8229999999999995
11225,11225,1.0,4,5,4,60.6,60.0,6.4,6.3,3.85,8.707
11226,11226,1.54,4,4,4,61.8,59.0,7.4,7.35,4.56,9.296
11227,11227,0.54,5,5,6,61.2,56.0,5.25,5.3,3.22,7.557
11228,11228,1.24,4,5,3,60.5,58.0,7.1,7.05,4.13,8.789
11229,11229,0.24,2,7,6,65.0,58.0,3.85,3.9,2.52,6.1979999999999995
11230,11230,0.4,4,6,7,61.9,57.0,4.71,4.69,2.91,7.188
11231,11231,0.28,5,7,5,62.0,57.0,4.17,4.2,2.59,6.394
11232,11232,0.7,5,7,5,62.9,57.0,5.66,5.61,3.54,7.944
11233,11233,1.01,3,7,7,62.3,56.0,6.41,6.47,4.01,9.277999999999999
11234,11234,2.1,3,3,2,60.6,60.0,8.29,8.33,5.04,9.442
11235,11235,1.51,4,4,2,60.7,59.0,7.42,7.37,4.49,8.66
11236,11236,0.71,4,8,4,60.3,62.0,5.76,5.69,3.45,8.032
11237,11237,1.01,5,6,3,59.9,60.0,6.59,6.53,3.93,8.559
11238,11238,1.12,4,4,3,62.4,56.0,6.74,6.63,4.17,8.516
11239,11239,0.4,4,8,6,60.8,59.0,4.81,4.76,2.91,7.188
11240,11240,1.61,5,4,4,61.4,57.0,7.52,7.57,4.63,9.31
11241,11241,0.52,3,6,3,61.0,59.0,5.18,5.21,3.17,7.19
11242,11242,0.52,5,5,5,62.4,55.1,5.11,5.15,3.2,7.472
11243,11243,0.54,2,8,3,63.7,57.0,5.22,5.14,3.3,7.141
11244,11244,1.01,3,5,6,62.8,58.0,6.38,6.42,4.02,8.887
11245,11245,0.3,4,5,2,62.3,59.0,4.25,4.29,2.66,5.976
11246,11246,0.3,5,4,6,62.2,57.0,4.29,4.26,2.66,6.654
11247,11247,0.55,5,4,6,62.1,55.0,5.25,5.28,3.27,7.419
11248,11248,0.7,2,6,5,59.4,62.0,5.71,5.76,3.4,7.922999999999999
11249,11249,0.47,4,4,5,60.3,61.0,5.05,5.04,3.04,7.126
11250,11250,0.71,5,7,2,61.5,57.0,5.74,5.78,3.54,7.812
11251,11251,1.09,4,3,5,62.3,54.0,6.65,6.61,4.13,8.472999999999999
11252,11252,2.17,4,4,3,62.3,58.0,8.29,8.25,5.15,9.492
11253,11253,0.31,3,4,5,61.7,61.0,4.31,4.34,2.67,6.2989999999999995
11254,11254,0.38,5,7,6,62.4,56.0,4.63,4.69,2.91,6.934
11255,11255,1.07,2,4,3,58.1,60.0,6.72,6.78,3.92,8.482999999999999
11256,11256,0.4,5,5,7,61.7,57.0,4.75,4.78,2.94,6.874
11257,11257,0.83,4,5,3,61.6,59.0,6.02,5.99,3.7,7.997999999999999
11258,11258,0.54,5,5,6,61.4,55.0,5.3,5.22,3.23,7.645
11259,11259,1.0,4,5,7,62.9,53.0,6.39,6.32,4.0,8.968
11260,11260,1.04,4,7,4,62.4,58.0,6.56,6.51,4.08,8.856
11261,11261,0.4,5,7,6,62.5,54.0,4.73,4.77,2.97,7.0089999999999995
11262,11262,0.42,5,6,3,61.5,55.0,4.82,4.84,2.97,6.836
11263,11263,0.3,4,8,4,60.4,59.0,4.32,4.35,2.62,6.565
11264,11264,0.31,4,6,4,62.3,60.0,4.35,4.32,2.7,6.687
11265,11265,0.52,5,4,3,62.0,55.0,5.16,5.2,3.21,7.456
11266,11266,0.71,4,8,4,59.2,59.0,5.8,5.86,3.45,8.076
11267,11267,1.43,1,7,3,65.1,56.0,7.1,7.03,4.61,8.978
11268,11268,1.2,4,5,4,61.4,60.0,6.77,6.81,4.17,8.936
11269,11269,0.31,5,5,5,62.5,57.0,4.37,4.34,2.72,6.687
11270,11270,0.31,3,6,5,62.0,56.0,4.32,4.35,2.69,6.515
11271,11271,0.3,5,5,8,60.9,57.0,4.35,4.39,2.66,6.76
11272,11272,0.38,4,3,3,60.5,58.0,4.67,4.72,2.84,6.365
11273,11273,1.0,4,6,3,59.7,60.0,6.51,6.48,3.88,8.505
11274,11274,0.5,3,6,2,62.9,57.0,5.02,5.06,3.17,6.928
11275,11275,1.72,2,6,3,64.3,60.0,7.56,7.52,4.85,9.519
11276,11276,0.31,4,6,8,60.8,59.0,4.39,4.36,2.66,7.023
11277,11277,0.5,4,7,2,59.5,59.0,5.16,5.19,3.08,7.051
11278,11278,1.55,5,6,4,62.6,57.0,7.35,7.39,4.61,9.56
11279,11279,0.93,5,3,2,62.3,57.0,6.22,6.2,3.87,8.022
11280,11280,1.5,2,2,3,64.0,56.0,7.21,7.16,4.6,8.685
11281,11281,1.01,3,6,3,60.6,60.0,6.37,6.43,3.88,8.656
11282,11282,0.54,5,4,7,60.4,55.0,5.32,5.27,3.2,7.5729999999999995
11283,11283,1.08,5,4,2,61.2,57.4,6.57,6.63,4.04,8.426
11284,11284,1.23,2,8,1,63.7,58.0,6.72,6.79,4.3,8.288
11285,11285,0.31,4,4,7,60.6,59.0,4.38,4.36,2.65,6.81
11286,11286,2.21,5,3,3,61.6,57.0,8.38,8.43,5.18,9.802
11287,11287,0.55,3,7,6,59.9,58.0,5.29,5.33,3.18,7.885
11288,11288,1.5,2,7,3,58.9,61.0,7.43,7.5,4.4,9.322000000000001
11289,11289,0.3,5,8,3,62.2,56.0,4.3,4.25,2.66,6.564
11290,11290,0.5,5,8,6,61.0,56.0,5.11,5.15,3.13,7.728
11291,11291,1.5,3,3,6,63.3,58.0,7.27,7.24,4.59,9.219
11292,11292,0.82,4,7,2,61.7,59.0,6.01,5.98,3.7,7.959
11293,11293,1.5,3,4,2,62.3,60.0,7.28,7.22,4.52,8.959
11294,11294,0.23,3,4,7,61.6,56.0,3.94,3.97,2.43,6.0729999999999995
11295,11295,0.43,3,6,5,61.0,57.0,4.84,4.89,2.97,6.962000000000001
11296,11296,0.54,3,6,4,62.0,59.0,5.16,5.22,3.22,7.544
11297,11297,1.21,4,2,4,59.9,59.0,6.92,6.86,4.13,8.485
11298,11298,1.52,5,6,4,62.9,53.0,7.36,7.31,4.61,9.667
11299,11299,0.33,5,5,5,62.1,56.0,4.42,4.4,2.74,6.75
11300,11300,0.5,5,7,3,62.2,57.0,5.05,5.08,3.15,7.194
11301,11301,0.55,5,6,7,60.6,57.0,5.33,5.36,3.24,7.907
11302,11302,0.54,5,4,4,61.6,55.0,5.23,5.25,3.23,7.281000000000001
11303,11303,0.43,5,5,5,62.3,56.0,4.85,4.82,3.01,6.916
11304,11304,0.91,3,8,3,62.0,60.0,6.12,6.2,3.82,8.399
11305,11305,0.7,5,7,3,62.5,57.0,5.7,5.72,3.57,7.922000000000001
11306,11306,0.8,4,8,3,59.4,55.0,6.06,6.02,3.59,8.079
11307,11307,1.58,5,5,3,62.2,55.0,7.44,7.5,4.65,9.387
11308,11308,0.77,5,7,4,61.0,56.0,5.91,5.96,3.62,8.103
11309,11309,0.49,4,7,2,60.9,57.0,5.11,5.07,3.1,6.919
11310,11310,0.44,3,2,6,63.6,58.0,4.8,4.83,3.06,6.726
11311,11311,0.7,3,5,4,59.3,60.0,5.77,5.83,3.43,7.84
11312,11312,1.51,5,2,3,62.0,55.0,7.42,7.31,4.57,9.103
11313,11313,1.23,3,6,6,62.2,58.0,6.81,6.86,4.25,9.34
11314,11314,0.61,4,6,7,61.8,59.0,5.48,5.4,3.36,7.92
11315,11315,0.91,2,5,5,64.1,60.0,6.11,6.06,3.9,8.465
11316,11316,0.32,5,5,7,61.3,55.0,4.46,4.38,2.71,6.597
11317,11317,1.11,5,4,2,61.5,55.0,6.65,6.69,4.1,8.494
11318,11318,0.66,2,4,5,59.8,60.9,5.62,5.68,3.38,7.59
11319,11319,1.5,2,5,4,63.8,56.0,7.2,7.15,4.58,9.351
11320,11320,1.27,4,2,5,62.6,59.0,6.88,6.92,4.32,8.616
11321,11321,0.9,1,6,2,65.7,59.0,6.03,5.99,3.95,7.994
11322,11322,1.6,5,3,3,62.4,53.5,7.45,7.5,4.66,9.149
11323,11323,1.23,4,6,6,61.6,59.0,6.8,6.9,4.22,9.344
11324,11324,1.53,5,3,4,62.3,57.0,7.3,7.35,4.56,9.126
11325,11325,1.0,4,2,1,58.3,58.0,6.61,6.51,3.82,7.4270000000000005
11326,11326,0.5,4,5,5,62.1,55.0,5.22,5.06,3.19,7.465
11327,11327,1.54,5,8,2,61.6,57.0,7.4,7.44,4.57,9.282
11328,11328,0.41,3,4,6,62.4,54.0,4.75,4.77,2.97,6.772
11329,11329,0.51,4,8,4,60.9,58.0,5.14,5.18,3.14,7.376
11330,11330,0.41,5,8,5,62.9,57.0,4.75,4.73,2.98,7.115
11331,11331,0.3,3,7,3,62.9,56.0,4.25,4.3,2.69,6.265
11332,11332,0.3,5,4,3,62.1,56.0,4.3,4.32,2.67,6.142
11333,11333,1.13,5,7,6,61.4,57.0,6.69,6.74,4.12,9.316
11334,11334,0.38,3,5,5,60.7,55.0,4.71,4.74,2.87,6.938
11335,11335,2.14,5,3,4,62.2,57.0,8.22,8.19,5.1,9.536
11336,11336,1.51,1,4,3,65.8,62.0,7.1,7.06,4.66,9.019
11337,11337,0.3,3,5,5,62.9,55.0,4.25,4.27,2.68,6.43
11338,11338,0.3,5,6,7,62.1,54.0,4.32,4.35,2.69,6.702000000000001
11339,11339,1.79,3,3,4,60.5,56.0,7.87,7.9,4.77,9.442
11340,11340,1.22,4,3,4,59.3,59.0,7.01,6.96,4.14,8.725
11341,11341,0.33,4,5,6,61.7,59.0,4.42,4.39,2.72,6.872000000000001
11342,11342,1.2,2,4,2,59.7,63.0,6.84,6.87,4.09,8.533999999999999
11343,11343,0.91,4,7,2,58.5,60.0,6.34,6.31,3.7,8.125
11344,11344,2.03,3,3,3,62.9,57.0,8.02,8.06,5.06,9.626
11345,11345,0.57,4,4,7,61.6,58.0,5.39,5.35,3.31,7.683
11346,11346,0.23,2,7,5,64.1,59.0,3.83,3.85,2.46,5.996
11347,11347,1.01,4,5,5,62.7,58.0,6.38,6.41,4.01,8.779
11348,11348,1.0,5,5,5,62.5,54.0,6.4,6.44,4.01,8.942
11349,11349,0.87,5,4,4,61.7,57.0,6.14,6.09,3.77,8.045
11350,11350,0.9,4,7,3,62.4,57.0,6.19,6.14,3.85,8.191
11351,11351,0.34,3,5,5,61.7,60.0,4.45,4.49,2.76,6.531000000000001
11352,11352,0.51,3,4,7,63.2,57.0,5.06,5.1,3.21,7.4639999999999995
11353,11353,0.7,4,7,3,62.9,58.0,5.68,5.61,3.55,7.755
11354,11354,0.82,5,4,6,61.4,56.0,6.01,6.05,3.71,8.238
11355,11355,1.2,4,3,3,61.1,58.0,6.88,6.8,4.18,8.613999999999999
11356,11356,0.38,5,7,4,60.1,56.0,4.72,4.69,2.83,7.013999999999999
11357,11357,0.43,3,5,4,62.9,56.0,4.77,4.8,3.01,6.76
11358,11358,1.06,5,6,3,61.2,55.0,6.62,6.57,4.03,8.488999999999999
11359,11359,0.3,2,8,3,63.8,57.0,4.29,4.27,2.73,6.564
11360,11360,0.7,3,6,3,62.5,59.0,5.66,5.54,3.5,7.891
11361,11361,0.73,5,4,7,62.1,56.0,5.75,5.8,3.59,8.077
11362,11362,0.34,1,7,7,54.0,56.0,4.8,4.76,2.58,6.92
11363,11363,0.33,5,6,5,61.2,56.0,4.49,4.46,2.74,6.832999999999999
11364,11364,0.41,5,3,6,61.6,57.0,4.76,4.78,2.94,6.718
11365,11365,0.74,3,7,5,63.4,55.0,5.78,5.76,3.66,8.119
11366,11366,0.31,5,5,7,62.3,56.0,4.34,4.37,2.71,6.649
11367,11367,1.51,2,3,6,63.6,58.0,7.29,7.26,4.63,8.889
11368,11368,0.32,5,5,4,61.8,55.0,4.4,4.43,2.73,6.335
11369,11369,0.4,5,7,6,62.1,56.0,4.73,4.7,2.93,7.121
11370,11370,1.51,3,2,3,63.5,58.0,7.29,7.24,4.61,8.85
11371,11371,0.52,5,7,4,61.7,57.0,5.1,5.17,3.17,7.3629999999999995
11372,11372,0.53,5,5,7,61.4,57.0,5.21,5.18,3.19,7.653
11373,11373,0.3,4,4,5,61.4,59.0,4.3,4.33,2.65,6.265
11374,11374,1.5,3,5,3,63.6,58.0,7.14,7.29,4.59,9.272
11375,11375,0.52,5,7,5,62.0,53.0,5.16,5.2,3.21,7.546
11376,11376,1.03,5,5,7,61.7,56.0,6.45,6.56,4.0,8.95
11377,11377,1.71,4,8,2,60.6,60.0,7.76,7.69,4.68,9.497
11378,11378,2.37,5,4,2,62.1,55.0,8.52,8.54,5.3,9.737
11379,11379,2.21,4,2,2,62.7,57.0,8.33,8.25,5.2,9.521
11380,11380,1.51,3,6,3,62.1,55.0,7.29,7.37,4.55,9.333
11381,11381,1.12,4,6,2,62.4,59.0,6.6,6.54,4.1,8.222000000000001
11382,11382,1.53,4,5,3,62.3,58.0,7.35,7.3,4.56,9.343
11383,11383,1.2,2,4,4,62.6,56.0,6.73,6.76,4.22,8.775
11384,11384,0.53,4,8,5,62.4,61.0,5.25,5.14,3.24,7.57
11385,11385,1.16,5,5,2,61.5,54.0,6.78,6.75,4.16,8.576
11386,11386,2.03,4,3,4,60.5,62.0,8.22,8.17,4.96,9.71
11387,11387,0.9,3,7,3,62.9,55.0,6.18,6.22,3.9,8.259
11388,11388,0.32,4,4,7,62.5,58.0,4.37,4.33,2.72,6.8420000000000005
11389,11389,0.9,2,4,2,63.6,60.0,6.06,6.11,3.87,8.086
11390,11390,0.41,4,6,4,60.3,60.0,4.84,4.81,2.91,7.0089999999999995
11391,11391,0.32,5,7,4,61.7,56.0,4.41,4.44,2.73,6.553999999999999
11392,11392,0.26,3,7,7,61.4,55.0,4.12,4.16,2.54,6.277
11393,11393,0.58,5,6,5,62.2,55.0,5.34,5.37,3.33,7.5489999999999995
11394,11394,0.71,5,5,3,61.6,56.0,5.73,5.76,3.54,7.882000000000001
11395,11395,0.36,5,8,3,61.6,56.0,4.54,4.58,2.81,6.497000000000001
11396,11396,0.7,3,6,3,63.1,60.0,5.62,5.63,3.55,7.8020000000000005
11397,11397,0.38,5,5,5,62.5,56.0,4.64,4.58,2.88,6.906000000000001
11398,11398,0.31,5,3,8,62.0,54.0,4.36,4.42,2.72,6.454
11399,11399,0.71,4,4,4,60.9,58.0,5.72,5.77,3.5,7.768
11400,11400,2.0,3,3,4,63.5,59.0,7.98,7.93,5.05,9.617
11401,11401,0.35,3,6,3,61.0,55.0,4.6,4.63,2.81,6.38
11402,11402,0.41,5,7,6,61.4,57.0,4.79,4.76,2.93,7.125
11403,11403,0.35,5,4,7,61.5,57.0,4.54,4.53,2.79,6.931
11404,11404,0.32,5,3,3,61.2,56.0,4.4,4.44,2.7,6.109
11405,11405,1.06,5,6,4,62.1,55.0,6.52,6.55,4.06,8.9
11406,11406,1.32,4,7,1,62.2,58.0,7.05,6.97,4.36,8.523
11407,11407,0.4,4,7,3,62.0,61.0,4.71,4.67,2.91,6.782
11408,11408,1.5,4,4,3,58.8,59.0,7.53,7.47,4.41,9.18
11409,11409,0.43,5,6,4,61.1,57.0,4.88,4.91,2.99,6.972
11410,11410,1.32,2,7,3,63.7,56.0,6.96,6.88,4.41,8.829
11411,11411,1.01,1,5,2,58.7,67.0,6.52,6.56,3.84,8.247
11412,11412,0.3,4,5,7,61.8,59.0,4.33,4.28,2.66,6.921
11413,11413,0.82,5,8,3,62.2,55.0,5.97,5.99,3.72,8.327
11414,11414,1.05,4,4,2,63.0,59.0,6.48,6.44,4.07,8.351
11415,11415,1.0,3,4,4,59.7,59.0,6.52,6.57,3.91,8.526
11416,11416,0.86,2,5,2,63.2,53.0,6.06,6.1,3.84,7.881
11417,11417,0.3,5,6,4,61.9,54.0,4.29,4.33,2.67,6.351
11418,11418,0.64,5,5,6,60.7,57.0,5.58,5.63,3.4,7.858
11419,11419,0.31,4,3,3,60.7,58.0,4.42,4.38,2.67,6.385
11420,11420,0.4,5,8,5,59.9,57.0,4.82,4.77,2.87,7.09
11421,11421,0.53,5,8,4,60.2,55.0,5.26,5.3,3.18,7.3839999999999995
11422,11422,0.31,5,3,5,61.4,55.2,4.32,4.35,2.66,6.24
11423,11423,0.31,3,5,6,63.4,59.0,4.29,4.26,2.71,6.81
11424,11424,0.9,3,8,4,62.3,56.0,6.14,6.18,3.84,8.607999999999999
11425,11425,2.0,3,2,4,60.7,59.0,8.12,8.15,4.94,9.481
11426,11426,2.41,4,2,5,61.1,60.0,8.66,8.6,5.27,9.637
11427,11427,1.5,2,4,2,64.2,56.0,7.26,7.2,4.64,8.894
11428,11428,1.07,4,5,2,59.9,59.0,6.67,6.61,3.98,8.361
11429,11429,0.45,2,5,5,58.1,61.2,5.02,5.07,2.93,7.051
11430,11430,1.2,2,5,4,57.8,59.0,7.06,7.0,4.06,8.991
11431,11431,1.0,3,6,2,63.4,58.0,6.31,6.25,3.98,8.302999999999999
11432,11432,0.35,5,8,4,61.3,56.0,4.54,4.56,2.79,6.72
11433,11433,0.59,5,8,3,61.3,59.0,5.36,5.4,3.3,7.492000000000001
11434,11434,1.27,5,5,4,61.9,57.0,6.9,6.93,4.28,9.158
11435,11435,1.53,4,3,5,62.4,59.0,7.34,7.3,4.57,9.299
11436,11436,2.16,3,3,4,58.6,60.0,8.48,8.55,4.99,9.685
11437,11437,2.12,4,4,2,59.1,59.0,8.47,8.43,4.99,9.74
11438,11438,0.59,5,8,3,62.1,56.0,5.36,5.4,3.34,7.428999999999999
11439,11439,0.36,3,7,2,62.6,57.0,4.5,4.54,2.83,6.225
11440,11440,0.41,4,5,3,60.3,59.0,4.79,4.76,2.88,6.827999999999999
11441,11441,0.54,5,7,4,61.7,55.0,5.27,5.24,3.24,7.521
11442,11442,0.91,3,8,3,63.1,61.0,6.16,6.1,3.87,8.304
11443,11443,1.62,2,4,4,61.5,60.8,7.48,7.53,4.62,9.427999999999999
11444,11444,0.35,4,4,7,60.6,60.0,4.51,4.57,2.75,6.682
11445,11445,0.38,4,3,4,61.7,59.0,4.64,4.6,2.85,6.7
11446,11446,1.51,4,2,4,59.2,59.0,7.53,7.47,4.44,8.93
11447,11447,1.13,4,8,2,60.9,59.0,6.65,6.72,4.07,8.543
11448,11448,0.71,5,5,3,61.6,57.0,5.72,5.76,3.53,7.915
11449,11449,1.54,3,6,4,60.8,58.0,7.43,7.56,4.56,9.527999999999999
11450,11450,1.14,3,4,3,63.1,58.0,6.69,6.6,4.19,8.605
11451,11451,1.75,5,2,3,63.3,59.0,7.63,7.57,4.81,9.087
11452,11452,0.32,5,6,4,61.9,56.0,4.44,4.41,2.74,6.718999999999999
11453,11453,1.2,3,3,8,59.1,61.0,6.91,6.99,4.11,8.874
11454,11454,0.27,3,7,6,62.5,59.0,4.09,4.14,2.57,6.43
11455,11455,0.33,5,8,4,61.9,56.0,4.42,4.44,2.74,6.6610000000000005
11456,11456,2.17,3,2,2,60.8,59.0,8.37,8.41,5.1,9.531
11457,11457,0.31,5,8,6,61.5,56.0,4.39,4.43,2.71,6.718999999999999
11458,11458,1.51,5,5,4,62.1,55.0,7.33,7.38,4.57,9.513
11459,11459,1.32,3,4,3,62.3,58.0,6.96,7.0,4.35,8.908
11460,11460,0.31,3,6,4,61.4,62.0,4.32,4.34,2.66,6.438
11461,11461,0.94,1,4,2,66.0,50.1,6.13,6.17,4.06,8.118
11462,11462,0.55,5,8,6,60.8,56.0,5.29,5.32,3.23,8.151
11463,11463,0.7,4,4,5,62.8,60.0,5.61,5.56,3.51,7.769
11464,11464,0.3,3,4,7,62.6,60.0,4.21,4.26,2.65,6.528
11465,11465,0.3,3,4,7,63.0,56.0,4.24,4.27,2.68,6.528
11466,11466,1.04,3,6,2,63.2,58.0,6.39,6.34,4.02,8.297
11467,11467,0.37,4,6,3,61.6,59.0,4.62,4.67,2.86,6.422999999999999
11468,11468,0.52,5,8,2,62.9,56.0,5.17,5.14,3.24,7.233
11469,11469,1.24,3,3,2,61.6,59.0,6.87,6.9,4.24,8.612
11470,11470,1.23,5,5,5,62.0,56.0,6.92,6.86,4.27,9.107999999999999
11471,11471,1.01,1,7,3,69.5,55.0,6.0,5.94,4.15,8.487
11472,11472,0.54,5,8,5,61.6,54.0,5.24,5.25,3.23,7.593999999999999
11473,11473,0.53,4,7,2,60.5,60.0,5.24,5.21,3.16,7.112
11474,11474,0.74,5,5,3,61.6,55.0,5.8,5.85,3.59,7.922999999999999
11475,11475,0.9,5,8,3,60.7,57.0,6.23,6.16,3.76,8.367
11476,11476,1.47,4,3,2,61.6,59.0,7.29,7.32,4.5,8.765
11477,11477,1.03,3,4,3,60.8,60.0,6.47,6.5,3.94,8.484
11478,11478,0.3,5,5,5,59.9,56.0,4.41,4.37,2.63,6.654
11479,11479,0.3,5,6,4,61.6,57.0,4.28,4.32,2.65,6.405
11480,11480,1.01,5,4,3,61.2,57.0,6.42,6.47,3.95,8.592
11481,11481,1.0,3,3,3,63.2,56.0,6.37,6.31,4.01,8.316
11482,11482,0.23,3,7,6,61.1,58.0,3.95,4.01,2.43,6.142
11483,11483,0.9,2,7,3,63.8,61.0,6.05,6.08,3.87,8.129
11484,11484,0.71,4,5,4,63.0,56.0,5.7,5.69,3.59,7.914
11485,11485,0.41,3,6,7,62.1,56.0,4.78,4.79,2.97,7.166
11486,11486,1.37,4,5,4,61.6,59.0,7.11,7.04,4.36,8.981
11487,11487,0.41,3,7,3,59.3,61.0,4.8,4.84,2.86,6.558
11488,11488,0.31,4,7,3,63.0,59.0,4.31,4.26,2.7,6.547999999999999
11489,11489,0.24,3,7,5,62.4,56.0,3.96,3.97,2.47,6.132999999999999
11490,11490,0.5,4,7,4,62.7,59.0,5.06,5.02,3.16,7.4239999999999995
11491,11491,0.31,4,5,7,61.1,58.0,4.35,4.32,2.65,6.952999999999999
11492,11492,1.5,3,8,3,61.0,61.0,7.28,7.32,4.45,9.372
11493,11493,0.41,5,6,5,60.6,57.0,4.79,4.84,2.92,6.915
11494,11494,0.41,2,7,5,62.8,58.0,4.67,4.7,2.94,6.718
11495,11495,0.34,5,3,3,60.2,57.0,4.5,4.54,2.72,6.129
11496,11496,0.31,5,4,4,62.2,55.0,4.39,4.35,2.72,6.443
11497,11497,0.73,4,8,3,60.5,58.0,5.85,5.82,3.53,7.8229999999999995
11498,11498,0.7,5,7,3,61.6,56.0,5.72,5.75,3.53,7.933
11499,11499,0.8,2,5,1,63.7,55.0,5.91,5.81,3.73,7.207999999999999
11500,11500,0.94,5,8,2,62.1,56.0,6.21,6.25,3.87,8.339
11501,11501,0.31,5,4,7,62.7,54.0,4.33,4.38,2.73,6.561
11502,11502,0.5,3,6,4,59.4,59.0,5.19,5.22,3.09,7.27
11503,11503,0.32,3,5,8,62.9,55.0,4.37,4.4,2.75,6.771
11504,11504,1.01,3,6,6,61.1,58.0,6.43,6.47,3.94,9.112
11505,11505,0.55,2,3,3,57.7,61.0,5.37,5.34,3.09,6.992999999999999
11506,11506,0.32,5,5,7,61.1,57.0,4.43,4.41,2.7,6.985
11507,11507,1.01,3,4,6,63.3,57.0,6.39,6.35,4.03,8.716000000000001
11508,11508,1.52,4,2,5,61.2,59.0,7.39,7.36,4.51,9.032
11509,11509,0.64,3,8,4,58.6,59.0,5.7,5.74,3.35,7.754
11510,11510,0.31,1,7,4,54.2,63.0,4.61,4.51,2.47,6.702000000000001
11511,11511,0.51,3,8,4,61.1,59.0,5.12,5.16,3.14,7.4879999999999995
11512,11512,1.09,5,6,3,62.0,56.0,6.61,6.59,4.09,8.686
11513,11513,0.53,3,8,2,59.3,61.0,5.26,5.29,3.13,7.112
11514,11514,1.1,3,5,3,62.3,58.0,6.55,6.61,4.1,8.517000000000001
11515,11515,1.52,4,5,5,62.4,58.0,7.37,7.3,4.58,9.475
11516,11516,1.19,5,8,2,60.4,55.0,6.91,6.89,4.17,8.613
11517,11517,0.31,5,5,8,61.0,56.0,4.37,4.39,2.67,6.829
11518,11518,1.57,3,4,3,59.6,58.0,7.61,7.65,4.55,9.254
11519,11519,0.42,4,5,7,59.8,58.0,4.85,4.88,2.91,7.072
11520,11520,1.02,4,6,7,62.6,59.0,6.41,6.36,4.0,9.164
11521,11521,0.31,3,7,6,58.8,59.0,4.46,4.45,2.62,6.557
11522,11522,0.41,4,5,3,59.1,58.0,4.88,4.83,2.87,6.827999999999999
11523,11523,1.0,3,7,4,62.9,59.0,6.27,6.38,3.98,8.74
11524,11524,0.33,4,8,3,60.1,59.0,4.49,4.46,2.69,6.659
11525,11525,0.85,5,2,4,61.7,55.0,6.08,6.11,3.76,7.801
11526,11526,1.06,5,5,6,60.3,57.0,6.61,6.68,4.01,9.074
